idx,mask_type,metric,region,method,value
2309,brush,lpips,hole,baseline,0.07404866069555283
2309,brush,lpips,hole,repaint,0.10930471867322922
2309,brush,lpips,hole,bar,0.07202421128749847
20139,center,lpips,full,baseline,0.08949051797389984
20139,center,lpips,full,repaint,0.13763199746608734
20139,center,lpips,full,bar,0.08145330846309662
20139,center,lpips,hole,baseline,0.04580419883131981
20139,center,lpips,hole,repaint,0.08717207610607147
20139,center,lpips,hole,bar,0.0402543768286705
20139,half,lpips,full,baseline,0.33120766282081604
20139,half,lpips,full,repaint,0.4357527196407318
20139,half,lpips,full,bar,0.3570415675640106
20139,half,lpips,hole,baseline,0.30213862657546997
20139,half,lpips,hole,repaint,0.38573211431503296
20139,half,lpips,hole,bar,0.3222184181213379
20139,brush,lpips,full,baseline,0.09816308319568634
20139,brush,lpips,full,repaint,0.14834535121917725
20139,brush,lpips,full,bar,0.10528785735368729
20139,brush,lpips,hole,baseline,0.04765777289867401
20139,brush,lpips,hole,repaint,0.08423225581645966
20139,brush,lpips,hole,bar,0.05651012063026428
9154,center,lpips,full,baseline,0.10870777070522308
9154,center,lpips,full,repaint,0.15577875077724457
9154,center,lpips,full,bar,0.1277899593114853
9154,center,lpips,hole,baseline,0.05681438744068146
9154,center,lpips,hole,repaint,0.10674946010112762
9154,center,lpips,hole,bar,0.07637535035610199
9154,half,lpips,full,baseline,0.3130705952644348
9154,half,lpips,full,repaint,0.5018422603607178
9154,half,lpips,full,bar,0.421328067779541
9154,half,lpips,hole,baseline,0.27905458211898804
9154,half,lpips,hole,repaint,0.4526314437389374
9154,half,lpips,hole,bar,0.3857455849647522
9154,brush,lpips,full,baseline,0.14727801084518433
9154,brush,lpips,full,repaint,0.22224868834018707
9154,brush,lpips,full,bar,0.15096169710159302
9154,brush,lpips,hole,baseline,0.05639026314020157
9154,brush,lpips,hole,repaint,0.10414920002222061
9154,brush,lpips,hole,bar,0.06381680071353912
21673,center,lpips,full,baseline,0.05624914541840553
21673,center,lpips,full,repaint,0.1330704689025879
21673,center,lpips,full,bar,0.07239323854446411
21673,center,lpips,hole,baseline,0.03150229528546333
21673,center,lpips,hole,repaint,0.09754784405231476
21673,center,lpips,hole,bar,0.04878345504403114
21673,half,lpips,full,baseline,0.2441355139017105
21673,half,lpips,full,repaint,0.4303084909915924
21673,half,lpips,full,bar,0.35340553522109985
21673,half,lpips,hole,baseline,0.22637777030467987
21673,half,lpips,hole,repaint,0.38942545652389526
21673,half,lpips,hole,bar,0.33388665318489075
21673,brush,lpips,full,baseline,0.07655172049999237
21673,brush,lpips,full,repaint,0.07604672759771347
21673,brush,lpips,full,bar,0.06776215881109238
21673,brush,lpips,hole,baseline,0.0384439118206501
21673,brush,lpips,hole,repaint,0.037106819450855255
21673,brush,lpips,hole,bar,0.030667118728160858
8913,center,lpips,full,baseline,0.058938056230545044
8913,center,lpips,full,repaint,0.08599366247653961
8913,center,lpips,full,bar,0.06592124700546265
8913,center,lpips,hole,baseline,0.03915315121412277
8913,center,lpips,hole,repaint,0.05629982799291611
8913,center,lpips,hole,bar,0.04286062717437744
8913,half,lpips,full,baseline,0.24802005290985107
8913,half,lpips,full,repaint,0.4160781502723694
8913,half,lpips,full,bar,0.41278988122940063
8913,half,lpips,hole,baseline,0.2329300045967102
8913,half,lpips,hole,repaint,0.3814080059528351
8913,half,lpips,hole,bar,0.3909244239330292
8913,brush,lpips,full,baseline,0.0807688906788826
8913,brush,lpips,full,repaint,0.12706173956394196
8913,brush,lpips,full,bar,0.09211570024490356
8913,brush,lpips,hole,baseline,0.027863848954439163
8913,brush,lpips,hole,repaint,0.04419725760817528
8913,brush,lpips,hole,bar,0.03358384966850281
20269,center,lpips,full,baseline,0.09520463645458221
20269,center,lpips,full,repaint,0.14380422234535217
20269,center,lpips,full,bar,0.10158059000968933
20269,center,lpips,hole,baseline,0.05901713669300079
20269,center,lpips,hole,repaint,0.10841786861419678
20269,center,lpips,hole,bar,0.07007843255996704
20269,half,lpips,full,baseline,0.40610527992248535
20269,half,lpips,full,repaint,0.46241557598114014
20269,half,lpips,full,bar,0.4322316646575928
20269,half,lpips,hole,baseline,0.38125884532928467
20269,half,lpips,hole,repaint,0.4206854999065399
20269,half,lpips,hole,bar,0.3993729054927826
20269,brush,lpips,full,baseline,0.07446110248565674
20269,brush,lpips,full,repaint,0.08737461268901825
20269,brush,lpips,full,bar,0.07831745594739914
20269,brush,lpips,hole,baseline,0.02819151058793068
20269,brush,lpips,hole,repaint,0.03404633328318596
20269,brush,lpips,hole,bar,0.030108455568552017
19913,center,lpips,full,baseline,0.06859657168388367
19913,center,lpips,full,repaint,0.12086696922779083
19913,center,lpips,full,bar,0.08208291232585907
19913,center,lpips,hole,baseline,0.03303500637412071
19913,center,lpips,hole,repaint,0.07783274352550507
19913,center,lpips,hole,bar,0.04588416963815689
19913,half,lpips,full,baseline,0.33858951926231384
19913,half,lpips,full,repaint,0.4285210371017456
19913,half,lpips,full,bar,0.40891146659851074
19913,half,lpips,hole,baseline,0.3149832785129547
19913,half,lpips,hole,repaint,0.4037690758705139
19913,half,lpips,hole,bar,0.38765934109687805
19913,brush,lpips,full,baseline,0.10353561490774155
19913,brush,lpips,full,repaint,0.1192883774638176
19913,brush,lpips,full,bar,0.0968513935804367
19913,brush,lpips,hole,baseline,0.028521843254566193
19913,brush,lpips,hole,repaint,0.02982211858034134
19913,brush,lpips,hole,bar,0.026551831513643265
6170,center,lpips,full,baseline,0.06666076928377151
6170,center,lpips,full,repaint,0.10744956880807877
6170,center,lpips,full,bar,0.07778028398752213
6170,center,lpips,hole,baseline,0.04057513549923897
6170,center,lpips,hole,repaint,0.08150902390480042
6170,center,lpips,hole,bar,0.05433230102062225
6170,half,lpips,full,baseline,0.31402474641799927
6170,half,lpips,full,repaint,0.444374680519104
6170,half,lpips,full,bar,0.33293238282203674
6170,half,lpips,hole,baseline,0.29290175437927246
6170,half,lpips,hole,repaint,0.4060232937335968
6170,half,lpips,hole,bar,0.31065839529037476
6170,brush,lpips,full,baseline,0.05700795724987984
6170,brush,lpips,full,repaint,0.06262212991714478
6170,brush,lpips,full,bar,0.05414021760225296
6170,brush,lpips,hole,baseline,0.0152048971503973
6170,brush,lpips,hole,repaint,0.016186486929655075
6170,brush,lpips,hole,bar,0.015540331602096558
12447,center,lpips,full,baseline,0.10165311396121979
12447,center,lpips,full,repaint,0.14354504644870758
12447,center,lpips,full,bar,0.11314976215362549
12447,center,lpips,hole,baseline,0.04552570730447769
12447,center,lpips,hole,repaint,0.0890917107462883
12447,center,lpips,hole,bar,0.06120432913303375
12447,half,lpips,full,baseline,0.3754812479019165
12447,half,lpips,full,repaint,0.4058037996292114
12447,half,lpips,full,bar,0.33681678771972656
12447,half,lpips,hole,baseline,0.333222895860672
12447,half,lpips,hole,repaint,0.3512894809246063
12447,half,lpips,hole,bar,0.2927049696445465
12447,brush,lpips,full,baseline,0.11182114481925964
12447,brush,lpips,full,repaint,0.16999492049217224
12447,brush,lpips,full,bar,0.12514710426330566
12447,brush,lpips,hole,baseline,0.04660451412200928
12447,brush,lpips,hole,repaint,0.09073922783136368
12447,brush,lpips,hole,bar,0.056843191385269165
10017,center,lpips,full,baseline,0.09841812402009964
10017,center,lpips,full,repaint,0.18369480967521667
10017,center,lpips,full,bar,0.13077150285243988
10017,center,lpips,hole,baseline,0.03833790868520737
10017,center,lpips,hole,repaint,0.10216179490089417
10017,center,lpips,hole,bar,0.0687122493982315
10017,half,lpips,full,baseline,0.2968378961086273
10017,half,lpips,full,repaint,0.46657076478004456
10017,half,lpips,full,bar,0.39667361974716187
10017,half,lpips,hole,baseline,0.2581552565097809
10017,half,lpips,hole,repaint,0.40658706426620483
10017,half,lpips,hole,bar,0.34641608595848083
10017,brush,lpips,full,baseline,0.11250562220811844
10017,brush,lpips,full,repaint,0.18179859220981598
10017,brush,lpips,full,bar,0.13897651433944702
10017,brush,lpips,hole,baseline,0.031371694058179855
10017,brush,lpips,hole,repaint,0.0505114421248436
10017,brush,lpips,hole,bar,0.037273090332746506
10911,center,lpips,full,baseline,0.12185284495353699
10911,center,lpips,full,repaint,0.17175599932670593
10911,center,lpips,full,bar,0.12500734627246857
10911,center,lpips,hole,baseline,0.07653780281543732
10911,center,lpips,hole,repaint,0.12056887149810791
10911,center,lpips,hole,bar,0.08506603538990021
10911,half,lpips,full,baseline,0.312563419342041
10911,half,lpips,full,repaint,0.5035610198974609
10911,half,lpips,full,bar,0.41561198234558105
10911,half,lpips,hole,baseline,0.2967405915260315
10911,half,lpips,hole,repaint,0.47868019342422485
10911,half,lpips,hole,bar,0.39988237619400024
10911,brush,lpips,full,baseline,0.11190660297870636
10911,brush,lpips,full,repaint,0.16083408892154694
10911,brush,lpips,full,bar,0.1194378137588501
10911,brush,lpips,hole,baseline,0.044045109301805496
10911,brush,lpips,hole,repaint,0.06911526620388031
10911,brush,lpips,hole,bar,0.04928354173898697
8277,center,lpips,full,baseline,0.06455119699239731
8277,center,lpips,full,repaint,0.08709266781806946
8277,center,lpips,full,bar,0.06460613757371902
8277,center,lpips,hole,baseline,0.041806574910879135
8277,center,lpips,hole,repaint,0.06413109600543976
8277,center,lpips,hole,bar,0.04124905914068222
8277,half,lpips,full,baseline,0.22740136086940765
8277,half,lpips,full,repaint,0.46663182973861694
8277,half,lpips,full,bar,0.41260311007499695
8277,half,lpips,hole,baseline,0.20975825190544128
8277,half,lpips,hole,repaint,0.4377599358558655
8277,half,lpips,hole,bar,0.3961990475654602
8277,brush,lpips,full,baseline,0.07840266823768616
8277,brush,lpips,full,repaint,0.09645812958478928
8277,brush,lpips,full,bar,0.08014824986457825
8277,brush,lpips,hole,baseline,0.0388779416680336
8277,brush,lpips,hole,repaint,0.044724948704242706
8277,brush,lpips,hole,bar,0.03793010115623474
1446,center,lpips,full,baseline,0.09223856031894684
1446,center,lpips,full,repaint,0.15686661005020142
1446,center,lpips,full,bar,0.1269140988588333
1446,center,lpips,hole,baseline,0.06376626342535019
1446,center,lpips,hole,repaint,0.11751507222652435
1446,center,lpips,hole,bar,0.09293964505195618
1446,half,lpips,full,baseline,0.37522798776626587
1446,half,lpips,full,repaint,0.42061111330986023
1446,half,lpips,full,bar,0.3681325912475586
1446,half,lpips,hole,baseline,0.3525001108646393
1446,half,lpips,hole,repaint,0.39101535081863403
1446,half,lpips,hole,bar,0.34332242608070374
1446,brush,lpips,full,baseline,0.10512048751115799
1446,brush,lpips,full,repaint,0.13299842178821564
1446,brush,lpips,full,bar,0.10603075474500656
1446,brush,lpips,hole,baseline,0.04440983757376671
1446,brush,lpips,hole,repaint,0.05855286493897438
1446,brush,lpips,hole,bar,0.04953077435493469
27706,center,lpips,full,baseline,0.06468836218118668
27706,center,lpips,full,repaint,0.10862860083580017
27706,center,lpips,full,bar,0.07846724987030029
27706,center,lpips,hole,baseline,0.022003229707479477
27706,center,lpips,hole,repaint,0.05832961946725845
27706,center,lpips,hole,bar,0.027972960844635963
27706,half,lpips,full,baseline,0.305485337972641
27706,half,lpips,full,repaint,0.45182672142982483
27706,half,lpips,full,bar,0.3881492018699646
27706,half,lpips,hole,baseline,0.28055405616760254
27706,half,lpips,hole,repaint,0.4161618649959564
27706,half,lpips,hole,bar,0.3584083914756775
27706,brush,lpips,full,baseline,0.1000748798251152
27706,brush,lpips,full,repaint,0.1332373172044754
27706,brush,lpips,full,bar,0.10677650570869446
27706,brush,lpips,hole,baseline,0.03701179102063179
27706,brush,lpips,hole,repaint,0.05789423733949661
27706,brush,lpips,hole,bar,0.04433508217334747
13550,center,lpips,full,baseline,0.09701253473758698
13550,center,lpips,full,repaint,0.16521905362606049
13550,center,lpips,full,bar,0.12415851652622223
13550,center,lpips,hole,baseline,0.05228287726640701
13550,center,lpips,hole,repaint,0.10688655823469162
13550,center,lpips,hole,bar,0.07581299543380737
13550,half,lpips,full,baseline,0.44502654671669006
13550,half,lpips,full,repaint,0.4937906861305237
13550,half,lpips,full,bar,0.4338363707065582
13550,half,lpips,hole,baseline,0.3999774754047394
13550,half,lpips,hole,repaint,0.4428790807723999
13550,half,lpips,hole,bar,0.389285683631897
13550,brush,lpips,full,baseline,0.09717729687690735
13550,brush,lpips,full,repaint,0.12266214936971664
13550,brush,lpips,full,bar,0.09273266047239304
13550,brush,lpips,hole,baseline,0.04586678743362427
13550,brush,lpips,hole,repaint,0.06118647754192352
13550,brush,lpips,hole,bar,0.04832145571708679
24292,center,lpips,full,baseline,0.10592001676559448
24292,center,lpips,full,repaint,0.1845879852771759
24292,center,lpips,full,bar,0.12905335426330566
24292,center,lpips,hole,baseline,0.05735228210687637
24292,center,lpips,hole,repaint,0.13429975509643555
24292,center,lpips,hole,bar,0.07787345349788666
24292,half,lpips,full,baseline,0.3756818473339081
24292,half,lpips,full,repaint,0.4634547531604767
24292,half,lpips,full,bar,0.43026456236839294
24292,half,lpips,hole,baseline,0.3346001207828522
24292,half,lpips,hole,repaint,0.40296056866645813
24292,half,lpips,hole,bar,0.3750685453414917
24292,brush,lpips,full,baseline,0.11238452792167664
24292,brush,lpips,full,repaint,0.1620563268661499
24292,brush,lpips,full,bar,0.11870260536670685
24292,brush,lpips,hole,baseline,0.039489664137363434
24292,brush,lpips,hole,repaint,0.06916574388742447
24292,brush,lpips,hole,bar,0.04751503840088844
16879,center,lpips,full,baseline,0.10622289776802063
16879,center,lpips,full,repaint,0.15049633383750916
16879,center,lpips,full,bar,0.11976492404937744
16879,center,lpips,hole,baseline,0.056276146322488785
16879,center,lpips,hole,repaint,0.09557516872882843
16879,center,lpips,hole,bar,0.06725464761257172
16879,half,lpips,full,baseline,0.406592458486557
16879,half,lpips,full,repaint,0.5134768486022949
16879,half,lpips,full,bar,0.40996038913726807
16879,half,lpips,hole,baseline,0.37149763107299805
16879,half,lpips,hole,repaint,0.4631998538970947
16879,half,lpips,hole,bar,0.3773064613342285
16879,brush,lpips,full,baseline,0.1444970667362213
16879,brush,lpips,full,repaint,0.158802330493927
16879,brush,lpips,full,bar,0.11844978481531143
16879,brush,lpips,hole,baseline,0.04992534965276718
16879,brush,lpips,hole,repaint,0.05522672086954117
16879,brush,lpips,hole,bar,0.04999770224094391
6285,center,lpips,full,baseline,0.13385961949825287
6285,center,lpips,full,repaint,0.13387072086334229
6285,center,lpips,full,bar,0.1038353443145752
6285,center,lpips,hole,baseline,0.08273634314537048
6285,center,lpips,hole,repaint,0.07703541219234467
6285,center,lpips,hole,bar,0.0608924925327301
6285,half,lpips,full,baseline,0.3747228682041168
6285,half,lpips,full,repaint,0.41625016927719116
6285,half,lpips,full,bar,0.3508806824684143
6285,half,lpips,hole,baseline,0.3296374976634979
6285,half,lpips,hole,repaint,0.3483578562736511
6285,half,lpips,hole,bar,0.30138763785362244
6285,brush,lpips,full,baseline,0.09114180505275726
6285,brush,lpips,full,repaint,0.10685478895902634
6285,brush,lpips,full,bar,0.09440989792346954
6285,brush,lpips,hole,baseline,0.030861746519804
6285,brush,lpips,hole,repaint,0.034983571618795395
6285,brush,lpips,hole,bar,0.032622966915369034
6269,center,lpips,full,baseline,0.0884532555937767
6269,center,lpips,full,repaint,0.13990795612335205
6269,center,lpips,full,bar,0.09224778413772583
6269,center,lpips,hole,baseline,0.061974555253982544
6269,center,lpips,hole,repaint,0.11206349730491638
6269,center,lpips,hole,bar,0.0678657740354538
6269,half,lpips,full,baseline,0.24656200408935547
6269,half,lpips,full,repaint,0.4538692533969879
6269,half,lpips,full,bar,0.46096011996269226
6269,half,lpips,hole,baseline,0.22841033339500427
6269,half,lpips,hole,repaint,0.4235854744911194
6269,half,lpips,hole,bar,0.43274709582328796
6269,brush,lpips,full,baseline,0.08363980054855347
6269,brush,lpips,full,repaint,0.09712286293506622
